abstractid	名字	DataType	等级	CD	吟唱	使用半径	作用范围	伤害	千分比伤害	伤害类型	最低MP限制	消耗MP	消耗HP	对象类型	作用类型	攻击有效时间	被动Buf	目标Buf	使用者Buf	范围模型	伤害个数	影响范围	描述	备注		
23187	左慈神器7	DT_Skill	1													1			23180|7				普通攻击有35%概率提高自身30%普通攻击和攻城攻击，持续10秒			
23200	曹仁神器0	DT_Skill	1													1		23200|0					使用技能后提升周围4米范围内友方部队5%生命上限，持续5秒			
23201	曹仁神器1	DT_Skill	1													1		23200|1					使用技能后提升周围4米范围内友方部队10%生命上限，持续5秒			
23202	曹仁神器2	DT_Skill	1													1		23200|2					使用技能后提升周围4米范围内友方部队15%生命上限，持续5秒			
23203	曹仁神器3	DT_Skill	1													1		23200|3					使用技能后提升周围4米范围内友方部队20%生命上限，持续5秒			
23204	曹仁神器4	DT_Skill	1													1		23200|4					使用技能后提升周围4米范围内友方部队25%生命上限，持续5秒			
23205	曹仁神器5	DT_Skill	1													1		23200|5					使用技能后提升周围4米范围内友方部队30%生命上限，持续5秒			
23206	曹仁神器6	DT_Skill	1													1		23200|6					使用技能后提升周围4米范围内友方部队35%生命上限，持续5秒			
23207	曹仁神器7	DT_Skill	1													1		23200|7					使用技能后提升周围4米范围内友方部队40%生命上限，持续5秒			
23210	夏侯惇神器0	DT_Skill	1													1			23210|0				自身血量低于10%时，释放技能回复10%生命			
23211	夏侯惇神器1	DT_Skill	1													1			23210|1				自身血量低于12%时，释放技能回复12%生命			
23212	夏侯惇神器2	DT_Skill	1													1			23210|2				自身血量低于14%时，释放技能回复14%生命			
23213	夏侯惇神器3	DT_Skill	1													1			23210|3				自身血量低于16%时，释放技能回复16%生命			
23214	夏侯惇神器4	DT_Skill	1													1			23210|4				自身血量低于18%时，释放技能回复18%生命			
23215	夏侯惇神器5	DT_Skill	1													1			23210|5				自身血量低于20%时，释放技能回复20%生命			
23216	夏侯惇神器6	DT_Skill	1													1			23210|6				自身血量低于22%时，释放技能回复22%生命			
23217	夏侯惇神器7	DT_Skill	1													1			23210|7				自身血量低于24%时，释放技能回复24%生命			
23220	夏侯渊神器0	DT_Skill	1													1			23220|0				成功击杀则提高自身30%攻速，持续10秒			
23221	夏侯渊神器1	DT_Skill	1													1			23220|1				成功击杀则提高自身35%攻速，持续10秒			
23222	夏侯渊神器2	DT_Skill	1													1			23220|2				成功击杀则提高自身40%攻速，持续10秒			
23223	夏侯渊神器3	DT_Skill	1													1			23220|3				成功击杀则提高自身45%攻速，持续10秒			
23224	夏侯渊神器4	DT_Skill	1													1			23220|4				成功击杀则提高自身50%攻速，持续10秒			
23225	夏侯渊神器5	DT_Skill	1													1			23220|5				成功击杀则提高自身55%攻速，持续10秒			
23226	夏侯渊神器6	DT_Skill	1													1			23220|6				成功击杀则提高自身60%攻速，持续10秒			
23227	夏侯渊神器7	DT_Skill	1													1			23220|7				成功击杀则提高自身65%攻速，持续10秒			
23230	张辽神器0	DT_Skill	1													1			23230|0				释放技能时，提高自身5%血量和攻击，持续5秒			
23231	张辽神器1	DT_Skill	1													1			23230|1				释放技能时，提高自身10%血量和攻击，持续5秒			
23232	张辽神器2	DT_Skill	1													1			23230|2				释放技能时，提高自身15%血量和攻击，持续5秒			
23233	张辽神器3	DT_Skill	1													1			23230|3				释放技能时，提高自身20%血量和攻击，持续5秒			
23234	张辽神器4	DT_Skill	1													1			23230|4				释放技能时，提高自身25%血量和攻击，持续5秒			
23235	张辽神器5	DT_Skill	1													1			23230|5				释放技能时，提高自身30%血量和攻击，持续5秒			
23236	张辽神器6	DT_Skill	1													1			23230|6				释放技能时，提高自身35%血量和攻击，持续5秒			
23237	张辽神器7	DT_Skill	1													1			23230|7				释放技能时，提高自身40%血量和攻击，持续5秒			
23240	徐晃神器0	DT_Skill	1													1			23240|0				自身骑兵部队被远程攻击有1%的概率回复1%的生命值			
23241	徐晃神器1	DT_Skill	1													1			23240|1				自身骑兵部队被远程攻击有2%的概率回复1.2%的生命值			
23242	徐晃神器2	DT_Skill	1													1			23240|2				自身骑兵部队被远程攻击有3%的概率回复1.4%的生命值			
23243	徐晃神器3	DT_Skill	1													1			23240|3				自身骑兵部队被远程攻击有4%的概率回复1.6%的生命值			
23244	徐晃神器4	DT_Skill	1													1			23240|4				自身骑兵部队被远程攻击有5%的概率回复1.8%的生命值			
23245	徐晃神器5	DT_Skill	1													1			23240|5				自身骑兵部队被远程攻击有6%的概率回复2%的生命值			
23246	徐晃神器6	DT_Skill	1													1			23240|6				自身骑兵部队被远程攻击有7%的概率回复2.2%的生命值			
23247	徐晃神器7	DT_Skill	1													1			23240|7				自身骑兵部队被远程攻击有8%的概率回复2.4%的生命值			
23250	许褚神器0	DT_Skill	1													1			23250|0				自身血量低于40%时，普通攻击有10%的概率提升自身50%攻速和5%物理吸血，持续5秒			
23251	许褚神器1	DT_Skill	1													1			23250|1				自身血量低于42%时，普通攻击有13%的概率提升自身50%攻速和7%物理吸血，持续5秒			
23252	许褚神器2	DT_Skill	1													1			23250|2				自身血量低于44%时，普通攻击有16%的概率提升自身50%攻速和9%物理吸血，持续5秒			
23253	许褚神器3	DT_Skill	1													1			23250|3				自身血量低于46%时，普通攻击有19%的概率提升自身50%攻速和11%物理吸血，持续5秒			
23254	许褚神器4	DT_Skill	1													1			23250|4				自身血量低于48%时，普通攻击有22%的概率提升自身50%攻速和13%物理吸血，持续5秒			
23255	许褚神器5	DT_Skill	1													1			23250|5				自身血量低于50%时，普通攻击有25%的概率提升自身50%攻速和15%物理吸血，持续5秒			
23256	许褚神器6	DT_Skill	1													1			23250|6				自身血量低于54%时，普通攻击有30%的概率提升自身50%攻速和17%物理吸血，持续5秒			
23257	许褚神器7	DT_Skill	1													1			23250|7				自身血量低于60%时，普通攻击有35%的概率提升自身50%攻速和21%物理吸血，持续5秒			
23260	荀彧神器0	DT_Skill	1													1			23260|0				释放技能有10%概率获得50%的CD缩减效果，持续30秒			
23261	荀彧神器1	DT_Skill	1													1			23260|1				释放技能有20%概率获得50%的CD缩减效果，持续30秒			
23262	荀彧神器2	DT_Skill	1													1			23260|2				释放技能有30%概率获得50%的CD缩减效果，持续30秒			
23263	荀彧神器3	DT_Skill	1													1			23260|3				释放技能有40%概率获得50%的CD缩减效果，持续30秒			
23264	荀彧神器4	DT_Skill	1													1			23260|4				释放技能有50%概率获得50%的CD缩减效果，持续30秒			
23265	荀彧神器5	DT_Skill	1													1			23260|5				释放技能有60%概率获得50%的CD缩减效果，持续30秒			
23266	荀彧神器6	DT_Skill	1													1			23260|6				释放技能有70%概率获得50%的CD缩减效果，持续30秒			
23267	荀彧神器7	DT_Skill	1													1			23260|7				释放技能有80%概率获得50%的CD缩减效果，持续30秒			
23270	郭嘉神器0	DT_Skill	1													1			23270|0				在变小和缴械状态下，若被攻击则提升自身5%生命上限，持续6秒			
23271	郭嘉神器1	DT_Skill	1													1			23270|1				在变小和缴械状态下，若被攻击则提升自身10%生命上限，持续6秒			
23272	郭嘉神器2	DT_Skill	1													1			23270|2				在变小和缴械状态下，若被攻击则提升自身15%生命上限，持续6秒			
23273	郭嘉神器3	DT_Skill	1													1			23270|3				在变小和缴械状态下，若被攻击则提升自身20%生命上限，持续6秒			
23274	郭嘉神器4	DT_Skill	1													1			23270|4				在变小和缴械状态下，若被攻击则提升自身25%生命上限，持续6秒			
23275	郭嘉神器5	DT_Skill	1													1			23270|5				在变小和缴械状态下，若被攻击则提升自身30%生命上限，持续6秒			
23276	郭嘉神器6	DT_Skill	1													1			23270|6				在变小和缴械状态下，若被攻击则提升自身35%生命上限，持续6秒			
23277	郭嘉神器7	DT_Skill	1													1			23270|7				在变小和缴械状态下，若被攻击则提升自身40%生命上限，持续6秒			
23280	贾诩神器0	DT_Skill	1													1			23280|0				释放技能清除自身不利状态，且回复3%生命			
23281	贾诩神器1	DT_Skill	1													1			23280|1				释放技能清除自身不利状态，且回复5%生命			
23282	贾诩神器2	DT_Skill	1													1			23280|2				释放技能清除自身不利状态，且回复7%生命			
23283	贾诩神器3	DT_Skill	1													1			23280|3				释放技能清除自身不利状态，且回复9%生命			
23284	贾诩神器4	DT_Skill	1													1			23280|4				释放技能清除自身不利状态，且回复11%生命			
23285	贾诩神器5	DT_Skill	1													1			23280|5				释放技能清除自身不利状态，且回复13%生命			
23286	贾诩神器6	DT_Skill	1													1			23280|6				释放技能清除自身不利状态，且回复15%生命			
23287	贾诩神器7	DT_Skill	1													1			23280|7				释放技能清除自身不利状态，且回复20%生命			
23290	司马懿神器0	DT_Skill	1													1		23290|0					释放技能对生命低于自身的敌方单位造成额外30%的伤害			
23291	司马懿神器1	DT_Skill	1													1		23290|1					释放技能对生命低于自身的敌方单位造成额外40%的伤害			
23292	司马懿神器2	DT_Skill	1													1		23290|2					释放技能对生命低于自身的敌方单位造成额外50%的伤害			
23293	司马懿神器3	DT_Skill	1													1		23290|3					释放技能对生命低于自身的敌方单位造成额外60%的伤害			
23294	司马懿神器4	DT_Skill	1													1		23290|4					释放技能对生命低于自身的敌方单位造成额外70%的伤害			
23295	司马懿神器5	DT_Skill	1													1		23290|5					释放技能对生命低于自身的敌方单位造成额外80%的伤害			
23296	司马懿神器6	DT_Skill	1													1		23290|6					释放技能对生命低于自身的敌方单位造成额外90%的伤害			
23297	司马懿神器7	DT_Skill	1													1		23290|7					释放技能对生命低于自身的敌方单位造成额外100%的伤害			
23300	关羽神器0	DT_Skill	1													1			23300|0				释放技能时，提高自身5%攻击和攻速，持续5秒			
23301	关羽神器1	DT_Skill	1													1			23300|1				释放技能时，提高自身10%攻击和攻速，持续5秒			
23302	关羽神器2	DT_Skill	1													1			23300|2				释放技能时，提高自身15%攻击和攻速，持续5秒			
23303	关羽神器3	DT_Skill	1													1			23300|3				释放技能时，提高自身20%攻击和攻速，持续5秒			
23304	关羽神器4	DT_Skill	1													1			23300|4				释放技能时，提高自身25%攻击和攻速，持续5秒			
23305	关羽神器5	DT_Skill	1													1			23300|5				释放技能时，提高自身30%攻击和攻速，持续5秒			
23306	关羽神器6	DT_Skill	1													1			23300|6				释放技能时，提高自身35%攻击和攻速，持续5秒			
23307	关羽神器7	DT_Skill	1													1			23300|7				释放技能时，提高自身40%攻击和攻速，持续5秒			
23310	张飞神器0	DT_Skill	1													1			23310|0				成功击杀则恢复1%生命			
23311	张飞神器1	DT_Skill	1													1			23310|1				成功击杀则恢复2%生命			
23312	张飞神器2	DT_Skill	1													1			23310|2				成功击杀则恢复3%生命			
23313	张飞神器3	DT_Skill	1													1			23310|3				成功击杀则恢复4%生命			
23314	张飞神器4	DT_Skill	1													1			23310|4				成功击杀则恢复5%生命			
23315	张飞神器5	DT_Skill	1													1			23310|5				成功击杀则恢复6%生命			
23316	张飞神器6	DT_Skill	1													1			23310|6				成功击杀则恢复7%生命			
23317	张飞神器7	DT_Skill	1													1			23310|7				成功击杀则恢复8%生命			
23320	赵云神器0	DT_Skill	1													1			23320|0				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身20%攻击，持续5秒			
23321	赵云神器1	DT_Skill	1													1			23320|1				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身30%攻击，持续6秒			
23322	赵云神器2	DT_Skill	1													1			23320|2				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身40%攻击，持续7秒			
23323	赵云神器3	DT_Skill	1													1			23320|3				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身50%攻击，持续8秒			
23324	赵云神器4	DT_Skill	1													1			23320|4				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身60%攻击，持续9秒			
23325	赵云神器5	DT_Skill	1													1			23320|5				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身70%攻击，持续10秒			
23326	赵云神器6	DT_Skill	1													1			23320|6				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身80%攻击，持续11秒			
23327	赵云神器7	DT_Skill	1													1			23320|7				处于缴械状态或定身状态时，释放技能清除自身所有不利效果，且提高自身90%攻击，持续12秒			
23330	马超神器0	DT_Skill	1													1			23330|0				普通攻击有5%概率提高自身周围7米范围内西凉铁骑10%血量和攻速，持续10秒			
23331	马超神器1	DT_Skill	1													1			23330|1				普通攻击有10%概率提高自身周围7米范围内西凉铁骑15%血量和攻速，持续10秒			
23332	马超神器2	DT_Skill	1													1			23330|2				普通攻击有15%概率提高自身周围7米范围内西凉铁骑20%血量和攻速，持续10秒			
23333	马超神器3	DT_Skill	1													1			23330|3				普通攻击有20%概率提高自身周围7米范围内西凉铁骑25%血量和攻速，持续10秒			
23334	马超神器4	DT_Skill	1													1			23330|4				普通攻击有25%概率提高自身周围7米范围内西凉铁骑30%血量和攻速，持续10秒			
23335	马超神器5	DT_Skill	1													1			23330|5				普通攻击有30%概率提高自身周围7米范围内西凉铁骑35%血量和攻速，持续10秒			
23336	马超神器6	DT_Skill	1													1			23330|6				普通攻击有35%概率提高自身周围7米范围内西凉铁骑40%血量和攻速，持续10秒			
23337	马超神器7	DT_Skill	1													1			23330|7				普通攻击有40%概率提高自身周围7米范围内西凉铁骑45%血量和攻速，持续10秒			
23340	黄忠神器0	DT_Skill	1													1		23340|0					释放技能对携带夏侯渊的部队造成额外50%的伤害			
23341	黄忠神器1	DT_Skill	1													1		23340|1					释放技能对携带夏侯渊的部队造成额外100%的伤害			
23342	黄忠神器2	DT_Skill	1													1		23340|2					释放技能对携带夏侯渊的部队造成额外150%的伤害			
23343	黄忠神器3	DT_Skill	1													1		23340|3					释放技能对携带夏侯渊的部队造成额外200%的伤害			
23344	黄忠神器4	DT_Skill	1													1		23340|4					释放技能对携带夏侯渊的部队造成额外250%的伤害			
23345	黄忠神器5	DT_Skill	1													1		23340|5					释放技能对携带夏侯渊的部队造成额外300%的伤害			
23346	黄忠神器6	DT_Skill	1													1		23340|6					释放技能对携带夏侯渊的部队造成额外350%的伤害			
23347	黄忠神器7	DT_Skill	1													1		23340|7					释放技能对携带夏侯渊的部队造成额外400%的伤害			
23350	魏延神器0	DT_Skill	1													1			23350|0				受到攻击时，有1%概率提高自身5%生命上限，持续10秒			
23351	魏延神器1	DT_Skill	1													1			23350|1				受到攻击时，有1.5%概率提高自身10%生命上限，持续10秒			
23352	魏延神器2	DT_Skill	1													1			23350|2				受到攻击时，有2%概率提高自身15%生命上限，持续10秒			
23353	魏延神器3	DT_Skill	1													1			23350|3				受到攻击时，有2.5%概率提高自身20%生命上限，持续10秒			
23354	魏延神器4	DT_Skill	1													1			23350|4				受到攻击时，有3%概率提高自身25%生命上限，持续10秒			
23355	魏延神器5	DT_Skill	1													1			23350|5				受到攻击时，有3.5%概率提高自身30%生命上限，持续10秒			
23356	魏延神器6	DT_Skill	1													1			23350|6				受到攻击时，有4%概率提高自身35%生命上限，持续10秒			
23357	魏延神器7	DT_Skill	1													1			23350|7				受到攻击时，有4.5%概率提高自身40%生命上限，持续10秒			
23360	姜维神器0	DT_Skill	1													1		23360|0					攻击被诸葛亮麻痹的单位或被关羽定身的单位，造成额外50%伤害			
